X(mm),Y(mm),Velocity(mm/s)
-13.585,73.962,10.389980
-12.579,73.962,10.382309
-11.572,73.962,44.130948
-10.566,73.962,80.584776
-9.560,73.962,113.788219
-8.553,73.962,143.723731
-7.547,73.962,170.375249
-6.541,73.962,193.728276
-5.535,73.962,213.769967
-4.528,73.962,230.489196
-3.522,73.962,243.876621
-2.516,73.962,253.924738
-1.509,73.962,260.627924
-0.503,73.962,263.982469
0.503,73.962,263.986596
1.509,73.962,260.640469
2.516,73.962,253.946200
3.522,73.962,243.907828
4.528,73.962,230.531306
5.535,73.962,213.824464
6.541,73.962,193.796976
7.547,73.962,170.460310
8.553,73.962,143.827682
9.560,73.962,113.914000
10.566,73.962,80.735817
11.572,73.962,44.311280
12.579,73.962,10.594155
13.585,73.962,10.621180
14.591,73.962,10.647815
15.597,73.962,10.673932
16.604,73.962,10.699462
17.610,73.962,500.000000
18.616,73.962,500.000000
19.623,73.962,500.000000
20.629,73.962,500.000000
21.635,73.962,500.000000
22.642,73.962,500.000000
23.648,73.962,500.000000
24.654,73.962,500.000000
25.660,73.962,500.000000
26.667,73.962,500.000000
27.673,73.962,500.000000
28.679,73.962,500.000000
29.686,73.962,500.000000
30.692,73.962,500.000000
31.698,73.962,500.000000
32.704,73.962,500.000000
33.711,73.962,500.000000
34.717,73.962,500.000000
35.723,73.962,500.000000
36.730,73.962,500.000000
37.736,73.962,500.000000
38.742,73.962,500.000000
39.748,73.962,500.000000
40.755,73.962,500.000000
41.761,73.962,500.000000
42.767,73.962,500.000000
43.774,73.962,500.000000
44.780,73.962,500.000000
45.786,73.962,500.000000
46.792,73.962,500.000000
47.799,73.962,500.000000
48.805,73.962,500.000000
49.811,73.962,500.000000
50.818,73.962,500.000000
51.824,73.962,500.000000
52.830,73.962,500.000000
53.836,73.962,500.000000
54.843,73.962,500.000000
55.849,73.962,500.000000
56.855,73.962,500.000000
57.862,73.962,500.000000
58.868,73.962,500.000000
59.874,73.962,500.000000
60.881,73.962,500.000000
61.887,73.962,500.000000
62.893,73.962,500.000000
63.899,73.962,500.000000
64.906,73.962,500.000000
65.912,73.962,500.000000
66.918,73.962,500.000000
67.925,73.962,500.000000
68.931,73.962,500.000000
69.937,73.962,500.000000
70.943,73.962,500.000000
71.950,73.962,500.000000
72.956,73.962,500.000000
73.962,73.962,500.000000
74.969,73.962,500.000000
75.975,73.962,500.000000
76.981,73.962,500.000000
77.987,73.962,500.000000
78.994,73.962,500.000000
80.000,73.962,500.000000
-80.000,72.956,500.000000
-78.994,72.956,500.000000
-77.987,72.956,500.000000
-76.981,72.956,500.000000
-75.975,72.956,500.000000
-74.969,72.956,500.000000
-73.962,72.956,500.000000
-72.956,72.956,500.000000
-71.950,72.956,500.000000
-70.943,72.956,500.000000
-69.937,72.956,500.000000
-68.931,72.956,500.000000
-67.925,72.956,500.000000
-66.918,72.956,500.000000
-65.912,72.956,500.000000
-64.906,72.956,500.000000
-63.899,72.956,500.000000
-62.893,72.956,500.000000
-61.887,72.956,500.000000
-60.881,72.956,500.000000
-59.874,72.956,500.000000
-58.868,72.956,500.000000
-57.862,72.956,500.000000
-56.855,72.956,500.000000
-55.849,72.956,500.000000
-54.843,72.956,500.000000
-53.836,72.956,500.000000
-52.830,72.956,500.000000
-51.824,72.956,500.000000
-50.818,72.956,500.000000
-49.811,72.956,500.000000
-48.805,72.956,500.000000
-47.799,72.956,500.000000
-46.792,72.956,500.000000
-45.786,72.956,500.000000
-44.780,72.956,500.000000
-43.774,72.956,500.000000
-42.767,72.956,500.000000
-41.761,72.956,500.000000
-40.755,72.956,500.000000
-39.748,72.956,500.000000
-38.742,72.956,500.000000
-37.736,72.956,500.000000
-36.730,72.956,500.000000
-35.723,72.956,500.000000
-34.717,72.956,500.000000
-33.711,72.956,500.000000
-32.704,72.956,500.000000
-31.698,72.956,500.000000
-30.692,72.956,500.000000
-29.686,72.956,500.000000
-28.679,72.956,500.000000
-27.673,72.956,500.000000
-26.667,72.956,500.000000
-25.660,72.956,500.000000
-24.654,72.956,500.000000
-23.648,72.956,500.000000
-22.642,72.956,500.000000
-21.635,72.956,500.000000
-20.629,72.956,10.365783
-19.623,72.956,10.382039
-18.616,72.956,10.391706
-17.610,72.956,10.395554
-16.604,72.956,54.087264
-15.597,72.956,107.169601
-14.591,72.956,157.073258
-13.585,72.956,203.773390
-12.579,72.956,247.246141
-11.572,72.956,287.468769
-10.566,72.956,324.419767
-9.560,72.956,358.078976
-8.553,72.956,388.427705
-7.547,72.956,415.448832
-6.541,72.956,439.126902
-5.535,72.956,459.448213
-4.528,72.956,476.400896
-3.522,72.956,489.974986
-2.516,72.956,10.250385
-1.509,72.956,10.251928
-0.503,72.956,10.256567
0.503,72.956,10.264325
1.509,72.956,10.275169
2.516,72.956,10.289003
3.522,72.956,489.976088
4.528,72.956,476.404212
5.535,72.956,459.455128
6.541,72.956,439.139074
7.547,72.956,415.468174
8.553,72.956,388.456378
9.560,72.956,358.119396
10.566,72.956,324.474634
11.572,72.956,287.541129
12.579,72.956,247.339495
13.585,72.956,203.891866
14.591,72.956,157.221849
15.597,72.956,107.354482
16.604,72.956,54.316195
17.610,72.956,10.671307
18.616,72.956,10.696173
19.623,72.956,10.720450
20.629,72.956,10.744287
21.635,72.956,500.000000
22.642,72.956,500.000000
23.648,72.956,500.000000
24.654,72.956,500.000000
25.660,72.956,500.000000
26.667,72.956,500.000000
27.673,72.956,500.000000
28.679,72.956,500.000000
29.686,72.956,500.000000
30.692,72.956,500.000000
31.698,72.956,500.000000
32.704,72.956,500.000000
33.711,72.956,500.000000
34.717,72.956,500.000000
35.723,72.956,500.000000
36.730,72.956,500.000000
37.736,72.956,500.000000
38.742,72.956,500.000000
39.748,72.956,500.000000
40.755,72.956,500.000000
41.761,72.956,500.000000
42.767,72.956,500.000000
43.774,72.956,500.000000
44.780,72.956,500.000000
45.786,72.956,500.000000
46.792,72.956,500.000000
47.799,72.956,500.000000
48.805,72.956,500.000000
49.811,72.956,500.000000
50.818,72.956,500.000000
51.824,72.956,500.000000
52.830,72.956,500.000000
53.836,72.956,500.000000
54.843,72.956,500.000000
55.849,72.956,500.000000
56.855,72.956,500.000000
57.862,72.956,500.000000
58.868,72.956,500.000000
59.874,72.956,500.000000
60.881,72.956,500.000000
61.887,72.956,500.000000
62.893,72.956,500.000000
63.899,72.956,500.000000
64.906,72.956,500.000000
65.912,72.956,500.000000
66.918,72.956,500.000000
67.925,72.956,500.000000
68.931,72.956,500.000000
69.937,72.956,500.000000
70.943,72.956,500.000000
71.950,72.956,500.000000
72.956,72.956,500.000000
73.962,72.956,500.000000
74.969,72.956,500.000000
75.975,72.956,500.000000
76.981,72.956,500.000000
77.987,72.956,500.000000
78.994,72.956,500.000000
80.000,72.956,500.000000
-80.000,71.950,500.000000
-78.994,71.950,500.000000
-77.987,71.950,500.000000
-76.981,71.950,500.000000
-75.975,71.950,500.000000
-74.969,71.950,500.000000
-73.962,71.950,500.000000
-72.956,71.950,500.000000
-71.950,71.950,500.000000
-70.943,71.950,500.000000
-69.937,71.950,500.000000
-68.931,71.950,500.000000
-67.925,71.950,500.000000
-66.918,71.950,500.000000
-65.912,71.950,500.000000
-64.906,71.950,500.000000
-63.899,71.950,500.000000
-62.893,71.950,500.000000
-61.887,71.950,500.000000
-60.881,71.950,500.000000
-59.874,71.950,500.000000
-58.868,71.950,500.000000
-57.862,71.950,500.000000
-56.855,71.950,500.000000
-55.849,71.950,500.000000
-54.843,71.950,500.000000
-53.836,71.950,500.000000
-52.830,71.950,500.000000
-51.824,71.950,500.000000
-50.818,71.950,500.000000
-49.811,71.950,500.000000
-48.805,71.950,500.000000
-47.799,71.950,500.000000
-46.792,71.950,500.000000
-45.786,71.950,500.000000
-44.780,71.950,500.000000
-43.774,71.950,500.000000
-42.767,71.950,500.000000
-41.761,71.950,500.000000
-40.755,71.950,500.000000
-39.748,71.950,500.000000
-38.742,71.950,500.000000
-37.736,71.950,500.000000
-36.730,71.950,500.000000
-35.723,71.950,500.000000
-34.717,71.950,500.000000
-33.711,71.950,500.000000
-32.704,71.950,500.000000
-31.698,71.950,500.000000
-30.692,71.950,500.000000
-29.686,71.950,500.000000
-28.679,71.950,500.000000
-27.673,71.950,500.000000
-26.667,71.950,500.000000
-25.660,71.950,500.000000
-24.654,71.950,500.000000
-23.648,71.950,10.314569
-22.642,71.950,10.350287
-21.635,71.950,10.376870
-20.629,71.950,47.462764
-19.623,71.950,113.829185
-18.616,71.950,177.094646
-17.610,71.950,237.229990
-16.604,71.950,294.206573
-15.597,71.950,347.996363
-14.591,71.950,398.572075
-13.585,71.950,445.907304
-12.579,71.950,489.976668
-11.572,71.950,10.313727
-10.566,71.950,10.293285
-9.560,71.950,10.273307
-8.553,71.950,10.254386
-7.547,71.950,10.237060
-6.541,71.950,10.221805
-5.535,71.950,10.209037
-4.528,71.950,10.199100
-3.522,71.950,10.192274
-2.516,71.950,10.188769
-1.509,71.950,10.188732
-0.503,71.950,10.192240
0.503,71.950,10.199307
1.509,71.950,10.209881
2.516,71.950,10.223846
3.522,71.950,10.241023
4.528,71.950,10.261173
5.535,71.950,10.284001
6.541,71.950,10.309156
7.547,71.950,10.336242
8.553,71.950,10.364826
9.560,71.950,10.394463
10.566,71.950,10.424708
11.572,71.950,10.455147
12.579,71.950,489.979767
13.585,71.950,445.925182
14.591,71.950,398.607947
15.597,71.950,348.054132
16.604,71.950,294.291204
17.610,71.950,237.347994
18.616,71.950,177.254675
19.623,71.950,114.042720
20.629,71.950,47.744862
21.635,71.950,10.724007
22.642,71.950,10.747791
23.648,71.950,10.771719
24.654,71.950,500.000000
25.660,71.950,500.000000
26.667,71.950,500.000000
27.673,71.950,500.000000
28.679,71.950,500.000000
29.686,71.950,500.000000
30.692,71.950,500.000000
31.698,71.950,500.000000
32.704,71.950,500.000000
33.711,71.950,500.000000
34.717,71.950,500.000000
35.723,71.950,500.000000
36.730,71.950,500.000000
37.736,71.950,500.000000
38.742,71.950,500.000000
39.748,71.950,500.000000
40.755,71.950,500.000000
41.761,71.950,500.000000
42.767,71.950,500.000000
43.774,71.950,500.000000
44.780,71.950,500.000000
45.786,71.950,500.000000
46.792,71.950,500.000000
47.799,71.950,500.000000
48.805,71.950,500.000000
49.811,71.950,500.000000
50.818,71.950,500.000000
51.824,71.950,500.000000
52.830,71.950,500.000000
53.836,71.950,500.000000
54.843,71.950,500.000000
55.849,71.950,500.000000
56.855,71.950,500.000000
57.862,71.950,500.000000
58.868,71.950,500.000000
59.874,71.950,500.000000
60.881,71.950,500.000000
61.887,71.950,500.000000
62.893,71.950,500.000000
63.899,71.950,500.000000
64.906,71.950,500.000000
65.912,71.950,500.000000
66.918,71.950,500.000000
67.925,71.950,500.000000
68.931,71.950,500.000000
69.937,71.950,500.000000
70.943,71.950,500.000000
71.950,71.950,500.000000
72.956,71.950,500.000000
73.962,71.950,500.000000
74.969,71.950,500.000000
75.975,71.950,500.000000
76.981,71.950,500.000000
77.987,71.950,500.000000
78.994,71.950,500.000000
80.000,71.950,500.000000
-80.000,70.943,500.000000
-78.994,70.943,500.000000
-77.987,70.943,500.000000
-76.981,70.943,500.000000
-75.975,70.943,500.000000
-74.969,70.943,500.000000
-73.962,70.943,500.000000
-72.956,70.943,500.000000
-71.950,70.943,500.000000
-70.943,70.943,500.000000
-69.937,70.943,500.000000
-68.931,70.943,500.000000
-67.925,70.943,500.000000
-66.918,70.943,500.000000
-65.912,70.943,500.000000
-64.906,70.943,500.000000
-63.899,70.943,500.000000
-62.893,70.943,500.000000
-61.887,70.943,500.000000
-60.881,70.943,500.000000
-59.874,70.943,500.000000
-58.868,70.943,500.000000
-57.862,70.943,500.000000
-56.855,70.943,500.000000
-55.849,70.943,500.000000
-54.843,70.943,500.000000
-53.836,70.943,500.000000
-52.830,70.943,500.000000
-51.824,70.943,500.000000
-50.818,70.943,500.000000
-49.811,70.943,500.000000
-48.805,70.943,500.000000
-47.799,70.943,500.000000
-46.792,70.943,500.000000
-45.786,70.943,500.000000
-44.780,70.943,500.000000
-43.774,70.943,500.000000
-42.767,70.943,500.000000
-41.761,70.943,500.000000
-40.755,70.943,500.000000
-39.748,70.943,500.000000
-38.742,70.943,500.000000
-37.736,70.943,500.000000
-36.730,70.943,500.000000
-35.723,70.943,500.000000
-34.717,70.943,500.000000
-33.711,70.943,500.000000
-32.704,70.943,500.000000
-31.698,70.943,500.000000
-30.692,70.943,500.000000
-29.686,70.943,500.000000
-28.679,70.943,500.000000
-27.673,70.943,500.000000
-26.667,70.943,10.205515
-25.660,70.943,10.268626
-24.654,70.943,10.320795
-23.648,70.943,64.000579
-22.642,70.943,140.430583
-21.635,70.943,213.824336
-20.629,70.943,284.150250
-19.623,70.943,351.376958
-18.616,70.943,415.473341
-17.610,70.943,476.408599
-16.604,70.943,10.401079
-15.597,70.943,10.382004
-14.591,70.943,10.359785
-13.585,70.943,10.335344
-12.579,70.943,10.309545
-11.572,70.943,10.283189
-10.566,70.943,10.257019
-9.560,70.943,10.231711
-8.553,70.943,10.207884
-7.547,70.943,10.186101
-6.541,70.943,10.166861
-5.535,70.943,10.150591
-4.528,70.943,10.137648
-3.522,70.943,10.128314
-2.516,70.943,10.122799
-1.509,70.943,10.121244
-0.503,70.943,10.123716
0.503,70.943,10.130216
1.509,70.943,10.140674
2.516,70.943,10.154952
3.522,70.943,10.172844
4.528,70.943,10.194079
5.535,70.943,10.218320
6.541,70.943,10.245169
7.547,70.943,10.274167
8.553,70.943,10.304814
9.560,70.943,10.336586
10.566,70.943,10.368966
11.572,70.943,10.401461
12.579,70.943,10.433634
13.585,70.943,10.465123
14.591,70.943,10.495654
15.597,70.943,10.525048
16.604,70.943,10.553229
17.610,70.943,476.416511
18.616,70.943,415.504479
19.623,70.943,351.438229
20.629,70.943,284.251619
21.635,70.943,213.979752
22.642,70.943,140.658920
23.648,70.943,64.326528
24.654,70.943,10.752902
25.660,70.943,10.778276
26.667,70.943,10.804487
27.673,70.943,500.000000
28.679,70.943,500.000000
29.686,70.943,500.000000
30.692,70.943,500.000000
31.698,70.943,500.000000
32.704,70.943,500.000000
33.711,70.943,500.000000
34.717,70.943,500.000000
35.723,70.943,500.000000
36.730,70.943,500.000000
37.736,70.943,500.000000
38.742,70.943,500.000000
39.748,70.943,500.000000
40.755,70.943,500.000000
41.761,70.943,500.000000
42.767,70.943,500.000000
43.774,70.943,500.000000
44.780,70.943,500.000000
45.786,70.943,500.000000
46.792,70.943,500.000000
47.799,70.943,500.000000
48.805,70.943,500.000000
49.811,70.943,500.000000
50.818,70.943,500.000000
51.824,70.943,500.000000
52.830,70.943,500.000000
53.836,70.943,500.000000
54.843,70.943,500.000000
55.849,70.943,500.000000
56.855,70.943,500.000000
57.862,70.943,500.000000
58.868,70.943,500.000000
59.874,70.943,500.000000
60.881,70.943,500.000000
61.887,70.943,500.000000
62.893,70.943,500.000000
63.899,70.943,500.000000
64.906,70.943,500.000000
65.912,70.943,500.000000
66.918,70.943,500.000000
67.925,70.943,500.000000
68.931,70.943,500.000000
69.937,70.943,500.000000
70.943,70.943,500.000000
71.950,70.943,500.000000
72.956,70.943,500.000000
73.962,70.943,500.000000
74.969,70.943,500.000000
75.975,70.943,500.000000
76.981,70.943,500.000000
77.987,70.943,500.000000
78.994,70.943,500.000000
80.000,70.943,500.000000
-80.000,69.937,500.000000
-78.994,69.937,500.000000
-77.987,69.937,500.000000
-76.981,69.937,500.000000
-75.975,69.937,500.000000
-74.969,69.937,500.000000
-73.962,69.937,500.000000
-72.956,69.937,500.000000
-71.950,69.937,500.000000
-70.943,69.937,500.000000
-69.937,69.937,500.000000
-68.931,69.937,500.000000
-67.925,69.937,500.000000
-66.918,69.937,500.000000
-65.912,69.937,500.000000
-64.906,69.937,500.000000
-63.899,69.937,500.000000
-62.893,69.937,500.000000
-61.887,69.937,500.000000
-60.881,69.937,500.000000
-59.874,69.937,500.000000
-58.868,69.937,500.000000
-57.862,69.937,500.000000
-56.855,69.937,500.000000
-55.849,69.937,500.000000
-54.843,69.937,500.000000
-53.836,69.937,500.000000
-52.830,69.937,500.000000
-51.824,69.937,500.000000
-50.818,69.937,500.000000
-49.811,69.937,500.000000
-48.805,69.937,500.000000
-47.799,69.937,500.000000
-46.792,69.937,500.000000
-45.786,69.937,500.000000
-44.780,69.937,500.000000
-43.774,69.937,500.000000
-42.767,69.937,500.000000
-41.761,69.937,500.000000
-40.755,69.937,500.000000
-39.748,69.937,500.000000
-38.742,69.937,500.000000
-37.736,69.937,500.000000
-36.730,69.937,500.000000
-35.723,69.937,500.000000
-34.717,69.937,500.000000
-33.711,69.937,500.000000
-32.704,69.937,500.000000
-31.698,69.937,500.000000
-30.692,69.937,500.000000
-29.686,69.937,10.014101
-28.679,69.937,10.109219
-27.673,69.937,10.193429
-26.667,69.937,47.343656
-25.660,69.937,133.724624
-24.654,69.937,217.144459
-23.648,69.937,297.569686
-22.642,69.937,374.967103
-21.635,69.937,449.303644
-20.629,69.937,10.456669
-19.623,69.937,10.452760
-18.616,69.937,10.441355
-17.610,69.937,10.423659
-16.604,69.937,10.400852
-15.597,69.937,10.374073
-14.591,69.937,10.344397
-13.585,69.937,10.312814
-12.579,69.937,10.280232
-11.572,69.937,10.247487
-10.566,69.937,10.215345
-9.560,69.937,10.184504
-8.553,69.937,10.155608
-7.547,69.937,10.129241
-6.541,69.937,10.105924
-5.535,69.937,10.086100
-4.528,69.937,10.070133
-3.522,69.937,10.058309
-2.516,69.937,10.050836
-1.509,69.937,10.047846
-0.503,69.937,10.049394
0.503,69.937,10.055464
1.509,69.937,10.065970
2.516,69.937,10.080751
3.522,69.937,10.099575
4.528,69.937,10.122140
5.535,69.937,10.148069
6.541,69.937,10.176911
7.547,69.937,10.208148
8.553,69.937,10.241202
9.560,69.937,10.275466
10.566,69.937,10.310333
11.572,69.937,10.345223
12.579,69.937,10.379616
13.585,69.937,10.413082
14.591,69.937,10.445297
15.597,69.937,10.476061
16.604,69.937,10.505299
17.610,69.937,10.533073
18.616,69.937,10.559561
19.623,69.937,10.585020
20.629,69.937,10.609759
21.635,69.937,449.322513
22.642,69.937,375.023565
23.648,69.937,297.681710
24.654,69.937,217.336721
25.660,69.937,134.029348
26.667,69.937,47.801217
27.673,69.937,10.789233
28.679,69.937,10.818594
29.686,69.937,10.849255
30.692,69.937,500.000000
31.698,69.937,500.000000
